id,user,date,timestamp,commentText,likes
z122wlewolu0dt4la22qwr5biom0vrkvr,Tim Guy,5 hours ago,1488466065390,whiner in chief... coal bear,0
z123vxsppki2v1zbm04chvnjwr3kehd4s5k,Tom Arditi,5 hours ago,1488466065391,"If one is described as ""surprisingly presidential"" and is a president, that person isn't really doing a good job...",3
z121ebmxpl2kyhsjr04cdj2zrofffjsakr40k,Jeremy Geller,5 hours ago,1488466065395,Steven you liar I know an American who picked his own fruit in fact I'm watching his show and he is saying some funny and intelligent things,0
z13otbszuyabwp3kl23kclr5gxq5xbxsc,alter Emiya,5 hours ago,1488466065401,Seriously Seriously Voice Seriously America ?,0
z12ovhagcln5gly0n23itjlzyxjojhtx004,Paradox Acres,5 hours ago,1488466065405,So basically the media gave Trump a participation trophy for not shitting his pants in public. What a special snowflake...,37
z12lchjgypvkc1c3i22tt5db5m3yfjqzl04,ajscannel,5 hours ago,1488466065407,"3,286th!",0
z12vtj4pdo3afjhtm23rz5u41uydg5qpl04,Namida,5 hours ago (edited),1488466065409,You mean native american can list white immigrant that doing genocide using VOICE? Thanks Trump!,30
z13kfxcbiwiccx4wg04cdnkgsv3gdbkrp14,ren hoek,5 hours ago,1488466065415,who did that hannibal lecter voice?! that was pitch perfect,1
z13tz5o5vyicjbidl22vy5vxcxiqs3okm,A Guy Who Knows A Guy,5 hours ago,1488466065415,2:06 Thats Colbert for you 😂,0
z13jgv2zjuvayzwzb04cejubenr0zjgavzk0k,Ayush Aryal,5 hours ago,1488466065421,"If you don't like Trump, lock yourself in the toilet and cry.",1
z12cd5qgfziqvr0on04cc3ro5wbjtbsgv0o,David Dau,5 hours ago,1488466065423,"The Republican went from Lincoln and Roosevelt to Regan to Bush and now Trump. If they could be any dumber, they would nominate a tree for the presidency.",64
z12pwfxadza3d3ja404cezq4xtmkevaa3qs0k,Marco Joseph Cheung (MJC),5 hours ago,1488466065430,"Shame the ""optimism"" lasted less than a day before Sessions the devout Christian commits perjury",28
z12czp14tzmawthjk04cftzgptiluj1isxg0k,Tess Cavacuiti,5 hours ago,1488466065433,"Thank God for you and your team, Stephen! Everyone else are drooling over a speech written by people other than Trump. He only delivered it. He's still a dangerous baboon. Other presenters have gone gaga. Soooo, easily fooled.",38
z13kvjozet2vvvfxc04cifdpluatcd35ycg,The Lexicon,5 hours ago,1488466065434,"Okay, Donnie, well done, you didn't pull your pants down and moon everyone on stage. Now let's see if you can actually have someone write concrete information for you to read next time. Two for two?",9
z135vtzg0yewwb50423phhxh4ny2tvwdn,सुयोग पौडेल,5 hours ago,1488466065439,"Yep, concentration camps.",1
z13pilcasyenudddc22peno52of4jbr4004,Robert Fertal,5 hours ago,1488466065442,get a fucking life loser!,0
z13mvxux4uy1dxt2k23ixvnarqnstpa1q,Milind Tripathi,5 hours ago,1488466065446,If I hear pivot one more time...,1
z122ejqbfonnv5l1x22ds5bzfxyfhxacz,Clash,5 hours ago,1488466065447,"Trump has great writers. The best writers. Tremendous writers! They were able to limit a bumbling, fumbling, inarticulate and ignorant unhinged, pathological liar and demagogue, to just being an ignorant pathological liar and demagogue. They did an incredible job!",172
z12qizlopozyzb1jp04ccps5bqrbtrnphcg,EL.MAS.BUSCADO,5 hours ago,1488466065455,NEVER DRUMPF,25
z121wl1hwkemdpfhc04cctc4jqyafbepqxw0k,Donald Trump,5 hours ago,1488466073649,"People need to give trump a chance. He's only been in office for a month and he's already done more than obama. The Obama administration was and will forever be known as corrupt. Anyone who thinks different is naive and shows true ignorance. Trump loves this country and wants to keep it safe from rapist, terrorist and drug dealers. I believe the wall and ban are a great idea. Most illegal Mexicans bring in drugs and are known rapist while the ban limits terrorist from coming into our country. You liberals defending them and wanting these people in our country are responsible for the horrrific crimes done by them towards the American people. Muslims, Mexicans are known to be very bad people, I know it's not PC but it's the truth. Trump has kept all his promises and the American people love it. Donald trump won the election - majority of America wanted this. If 3-5 million illegals didn't vote he'd win the popular vote as well.",0
z13exfzhqlvjfr1bp04ccffodlruubcrgic,Sayantan Talukder,5 hours ago,1488466073651,"One thing I can't understand why Americans harbor such an negative image towards immigrants. No one escapes from their own birthplace just to go and commit crimes in a foreign land. They are coming to get a better life, not a lawless one. Of course, there will be some bad elements, but they can be weeded out. The real reason of crime is socio-economic. And I think immigrants will exhibit a lesser amount of criminal activity than the native ones. And those who really want to hurt the country will always find some way, even if there's a complete lock down in the country. The best we can do is be vigilant and hunt them down before they hurt us.",70
z13etz0zjrv2tp3ph04ch34jhxjgxp2o5yo0k,yeezy,5 hours ago,1488466073653,Trump sucks,11
z12yjntzlt2px5mma22pyv3otungzrutu,Greg Gammago,5 hours ago,1488466073654,White Christians are racist pedophiles,26
z12kujaxnubnvrc4404cen3hxtf3wb5xvco,倪传历（AllenSpellwaver）,5 hours ago,1488466073657,1:49 Is that Peter who voiced all the Sassy Trump videos?,0
z13cjlxyszn1g5f0223welvwosmiiv5gd04,Rishabh Kumar,5 hours ago,1488466073658,When will the splitting of the monologue stop?,0
z13ds3xgsyiqhxysp230dfyq0wfhdl0on04,Jt De Loera,5 hours ago,1488466073659,show your fucking tax returns.. then. go fuck yourself.. lock the mother fucking piece of shit up..,153
z13uddjbrsykcvb21230ctkr2oz1whhav04,Top Dawg,5 hours ago,1488466073660,Under 1000 views. ( ͡° ͜ʖ ͡°),3
z12efpehnzeyc3lgl04cchf5hurht5jgvn40k,I feel It,5 hours ago,1488466073662,He's a snake in the grass,5
z13xtflrbyvwito0z22mgfzabk2adhowt04,Chris Xavier,5 hours ago,1488466073662,"Shut up Colbert, Trump could save the world and you would still criticize him",0
z131s1wojruvwdcp504cgzfaowrucne5wmk0k,dia due,5 hours ago,1488466073663,"Are we now praising the President for sounding Presidential? What a pathetic low bar. Stephen Colbert is right, tone doesn't mean jack shit when what you are saying is still bullshit",757
z121xf5oporzzh1x004cezcjoqjodzxapp00k,Mr. Zebra,6 hours ago,1488466073665,Love to see ole liberal hollywood trying to poke holes in a great speech get the fuck over it you lost months ago like fucking toddlers,0
z12lg1aw1xnuvlr1w23wyr2w3qzasjark04,New Message (Unread),6 hours ago,1488466073666,"Donnie spent all day getting pointers on public speaking from Barron, who's gotten three gold stars this month alone for oral book reports. So give him a break.. He did pretty well for not having 'read the book'.",17
z13phf0omv3ixlngx04cjjlick3hvdj5fg4,camelshit,6 hours ago,1488466073667,"The reviewers wouldn't feel the need to call him ""presidential"" if he actually WAS presidential..",119
z12cehfajnnngzd0h225c1n45vash3nxe04,DocUno1,6 hours ago,1488466073669,YES NATIONALISM,1
z120ebaxzqfhe5u2h22ju51zhtruwjhyv04,KingOfMadCows,6 hours ago,1488466073670,Trump didn't crap his pants and rant incoherently. A+ speech.,85
z13hsxpzwlnmjnmwc04ch3hrptuye5rw3lk0k,Shrey Sankalp,6 hours ago,1488466073671,I heard Hannibal and I thought Mads Mikkelsen. 😂,2
z133zjcbvkanvd1ji04cid0qgxzfs3rpzqo0k,S. I. V.,6 hours ago,1488466073672,"""Donald Trump is Presidential."" That's my the joke of the month.",396
z13oszphdw2stfajw04cetahezekc3yopns0k,Mason,6 hours ago,1488466073674,"I understand that Colbert's show has a clear bias against Trump, but is it at a point where literally no matter what this show will find a way to continue their anti-Trump agenda? No matter what he says or does, these guys will cram whatever happens into their worldview.",9
z12zft14wkafjteoi04cjb5ydprcdb5bap40k,Cami H,6 hours ago,1488466073675,"This VOICE office is one of the dumbest and most useless things a president could possibly implement. Of course not the dumbest thing Trump could implement, but still... it's pretty f*cking stupid.",541
z13tv5rhrtbzy15qd04ch3zjewn5c30zpq40k,Ibn Sina,6 hours ago,1488466073682,Amazed at how a somewhat less buffoonish speech makes people think he's become a good President,286
z122tvqzkp2oxrx1x22gw3aifs2bhht0b,Liyah U,6 hours ago,1488466073685,"Damn it, they split the monologue again!",59
z13xc3fqiprmwde2z23ts54ggzb4i1rwi04,nordbart CP,6 hours ago,1488466073686,video is 4:04 ... presidentiality not found,79
z12vhnhr1yn3fkh0kraajfpirsmtchnc1,FreneticKey,6 hours ago,1488466073687,Draining the swamp is a fat fat bigly joke. Jeff Sessions a deliciously good example.,165
z12fyjmjnmngcbb2a23td34w0zywuh0fp,The Shadow Man,6 hours ago,1488466073689,Trump rocks.,4
z12fidgalnqbzj30z22wgpqoqle5x3udy,James Vidya,6 hours ago,1488466073690,First,2
z12lhzt45onccz3yg04cfh4oanu3wba4ljg,Bangkok BubbaKitty,6 hours ago,1488466073690,Greetings from Cambodia!,10
z12ldf0jdomcfjtbx04cih5wuqvwcbsgomk0k,Terrible Username Amirite?,6 hours ago,1488466073691,AYY Stephen!,4
z13xvpbpkzujxpjb204cglqomxjkgj4w2rc0k,IPaduser75767,6 hours ago,1488466073693,Yesssss,4
